Account id,Account name,Account website,Account domain,Description,Account picture,Size,Last interaction,Creation date,Modification date,Hotness,Last interaction type,Last interaction date,Last email date,Last meeting date,Social profile type,Social profile url,Social profile username,Social profile 2 type,Social profile 2 url,Social profile 2 username,Social profile 3 type,Social profile 3 url,Social profile 3 username,Social profile 4 type,Social profile 4 url,Social profile 4 username,Social profile 5 type,Social profile 5 url,Social profile 5 username,LinkedIn,Twitter,Facebook,Street,Zip/Postal code,City,State/Region,Country,Street 2,Zip/Postal code 2,City 2,State/Region 2,Country 2,Street 3,Zip/Postal code 3,City 3,State/Region 3,Country 3,Street 4,Zip/Postal code 4,City 4,State/Region 4,Country 4,Street 5,Zip/Postal code 5,City 5,State/Region 5,Country 5,Account email,Account emails,Phone,Mobile phone,Home phone,Fax phone,Phone numbers,Tags,Parent account name,Org nummer,Employees,Manager,Note,One liner,Subject mail,monthly cost,SlackThread_id,Need,Status,Pains,reviewSummary,reviewRating,Champion
13449970,Dattebayo AS,https://dattebayo.no,dattebayo.no,"Sushi & Wok Dattebayo har en unik matoppskrift, for alt det vi lager er hjemmelaget fra ferske råvarer. Her satser vi høyt på matkosten, usunt mat lager vi ikke her. Våres målsetninger er: kvalitet, fersk, sunt og ikke minst renslighet og renhold. Vi har ikke bare take-away, men her har vi også en avslappende atmosfære, som du kan kose deg både med din familie og venner. Du kan sitte her å spise, mens kokkene underholder deg med sushi og friske råvarer om til lekkerier. Det er ikke kun sushi vi har her, wok har vi også! Her får du en uforglemmelig smaksopplevelse, som slagordet vårt sier: ""Smaken du aldri vil glemme"". Team Dattebayo tilbyr deg den beste servicen. LEKKER LUNSJ Vi server Bento Box fra mandag til fredag mellom kl. 11-15. Bento Box betyr nemlig lunsj pakke på japansk. I denne boksen får du forskjellige mix av både sushi, salat, wok og frityrsnacks. DET HER KAN DU IKKE GÅ GLIPP AV! På et stramt stipendbudsjett, men vi gir selvfølgelig 15% i studentrabatt på alt vi har her. Alt dere må gjøre er å huske og ta med studentkortet. CATERING Vi kan litt mere enn de fleste tror, for vi lager også sushi til barnedåp, konfirmasjon, brylluper, bursdager, firmafester og andre selskaper. Og vi kommer gjerne med gode råd til hva du skal velge. Eller lar vi deg bestemme menyen helt selv! Det viktigste er at du får den opplevelsen du ønsker, når det skal feires og festes! Bestill i god tid! :) Hjertelig hilsener fra Team Dattebayo",https://logo.salesflare.com/67635210316ecc4104b13379d441ec56--9818a89b240c4d9d43a2ae20a261251c,5,2025-10-15 13:31:36,2024-06-19 10:18:52,2025-11-28 15:17:02,,email,2025-10-15 13:31:36,2025-10-15 13:31:36,2025-04-23 09:30:00,linkedin,https://www.linkedin.com/company/dattebayo-as,dattebayo-as,,,,,,,,,,,,,https://www.linkedin.com/company/dattebayo-as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Followup,,,,,,,,,,,,,,,
12826072,Kokeriet Restaurant As,http://www.kokeriet.no,kokeriet.no,"Kokeriet restaurant og Lemmane uterestaurant henter sitt tema fra Sandefjords gyldne tider – hvalfangsttiden. Her finner du autentiske gjenstander, bilder og dokumentasjon fra forskjellige ekspedisjoner. Noe har vi kjøpt, noe har vi fått låne av museet, og vi har fått oppleve at sandefjordinger har hentet hit flotte gjenstander fra sine hjem for at vi skal kunne vise dem frem til deg. Samlingen er starten på det vi ønsker en dag skal bli et levende dokument over hvalfangsttidens betydning for byen og byens innbyggere. På disse sidene vil du finne noen historier fra hvalfangsttiden og om livet ombord. Føl deg fri til å sende oss en e-post dersom det skulle være noe du lurer på.",https://logo.salesflare.com/3a698fc9a74319b129b59a8f0b5e2949--817e497e49e12e4fa82714e824fbfa4f,20,2025-10-15 13:31:08,2024-02-01 18:57:12,2025-11-28 15:11:46,,email,2025-10-15 13:31:08,2025-10-15 13:31:08,2025-08-19 12:00:00,linkedin,https://www.linkedin.com/company/kokeriet-restaurant-as,kokeriet-restaurant-as,,,,,,,,,,,,,https://www.linkedin.com/company/kokeriet-restaurant-as,,,,,,,United States,,,SANDEFJORD,VESTFOLD OG TELEMARK,,,,,,,,,,,,,,,,,,,,,,,,"import_2024-02-27_09:50:00, Followup",,,25,,,,,,,,Contacted,,,,
14385080,Mirabel Restaurant & Bar,https://mirabel.no,mirabel.no,,https://logo.salesflare.com/2dff802ca3e5f78112c54677b2ce01fc--206ce69f0e8dccf10408abafee3b5f91,,2025-10-15 13:30:49,2025-08-20 12:25:46,2025-11-28 15:25:17,,email,2025-10-15 13:30:49,2025-10-15 13:30:49,2025-08-18 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Followup,,,,,,,,,,,,,,,
12905966,Jonas B Gundersen,http://jonasbg.no/,jonasbg.no,,https://logo.salesflare.com/b5bd6e04d1859a6764fa336c68260280--7b53575d057ed732b902aab18b445a73,,2025-10-15 13:30:39,2024-02-27 09:57:41,2025-11-28 15:12:28,,email,2025-10-15 13:30:39,2025-10-15 13:30:39,2025-08-27 11:30:00,instagram,https://www.instagram.com/jonasbgundersen,jonasbgundersen,facebook,https://www.facebook.com/jonasb.gundersen,jonasb.gundersen,,,,,,,,,,,,https://www.facebook.com/jonasb.gundersen,Friisebrygga 2,3921,PORSGRUNN,VESTFOLD OG TELEMARK,,,,,,,,,,,,,,,,,,,,,,post@karjolenpub.no,post@karjolenpub.no,91116663,,,,91116663,"import_2024-02-27_09:50:00, kunde, Porsgrunn min by",,929417747,33,Jorunn Isaksen,,,,,,,,,,,
14387208,Kkc Drift As,,,,https://logo.salesflare.com/a31614d13072feca6e755d2f28501992--1c9c8067d0dd8290bdc2f75606418505,,2025-10-15 13:30:16,2025-08-22 13:12:35,2025-11-28 15:25:18,,email,2025-10-15 13:30:16,2025-10-15 13:30:16,2025-09-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14400784,Mat På Farten As,https://matpaafarten.no/,matpaafarten.no,"1 uke opplæring. De som er mest erfaring får gjøre mer tidligere. 
Skriftlig opplegg.",https://logo.salesflare.com/78f63878a2529f0f8857170fa68793f5--1aa8162f39689e8509f1b2a66aed8949,,2025-10-15 13:29:56,2025-09-02 13:11:30,2025-11-28 15:25:25,,email,2025-10-15 13:29:56,2025-10-15 13:29:56,,instagram,https://www.instagram.com/matpaafarten,matpaafarten,facebook,https://www.facebook.com/MatpaaFarten,MatpaaFarten,,,,,,,,,,,,https://www.facebook.com/MatpaaFarten,,,,,,,,,,,,,,,,,,,,,,,,,,post@matpaafarten.no,post@matpaafarten.no,+47 929 89 920,,,,"+47 929 89 920, +47 92 25 51 45","Calendly, Followup, Expandic",,,,,,,,,,,,"1. Manuell opplæring
3. Kommunikasjon i flere kanaler
9. Manglende system for drift, regler og policies",,,
14387199,Bæivi As,https://baivi.no/,baivi.no,"Bæivi AS er et miljøsertifisert catering- og kantineselskap basert i Hammerfest, som leverer kvalitetsmat basert på lokale råvarer til alle typer arrangementer – alt fra møter og fester til bryllup, konfirmasjoner og begravelser. Selskapet tilbyr fleksible løsninger med mulighet for kunder å hente selv eller la Bæivi håndtere servering og opprydding. Fokuset ligger på å gi en smaksopplevelse som bidrar til trivsel og gode møter.",https://baivi.no/wp-content/uploads/2021/02/samlebilder-09139-scaled.jpg,,2025-10-15 13:29:11,2025-08-22 13:08:57,2025-10-22 00:02:24,,email,2025-10-15 13:29:11,2025-10-15 13:29:11,2025-08-26 10:00:00,facebook,https://www.facebook.com/baeivi.as,baeivi.as,,,,,,,,,,,,,,,https://www.facebook.com/baeivi.as,"Strandgata 24,",9600,Hammerfest,,,,,,,,,,,,,,,,,,,,,,,post@baeivi.no,post@baeivi.no,404 08 898,,,,404 08 898,"Followup, Catering",,,,,,,,,,Medim (some pain),Demo Booked,,"Arktisk kultursenter (Turid M. Karlsen): “Bæivi AS leverer god kvalitet og til avtalt tid, ... overrasker oss hvert år med sitt engasjement.”
Arctic Operations (Katharina Messy): “Høydepunktet i enhver konferanse … maten scorer høyt på evaluering hvert år.”
SpareBank 1 (Jens‑Bernhard Thomassen): “Lunsjen er variert … Bæivi AS er flinke til å gjøre endringer etter vårt behov!”

Oppsummering: Gjennomgående positivt inntrykk – høy kvalitet, fleksibilitet og service fremheves spesielt for konferanser og bedriftslunsjer. Ingen vurderingspoeng funnet på Google, Facebook eller Tripadvisor, men selskapet fremviser sterke kundereferanser på egne nettsider.",4,Eirik Bæivi
14387202,Fratigruppen AS,https://fratigruppen.no,fratigruppen.no,,https://logo.salesflare.com/40f5ecab9cdec16cc513e80543eee145--77036861fa57df4aec3a831c6ca91aac,,2025-10-15 13:28:44,2025-08-22 13:10:14,2025-11-28 15:25:18,,email,2025-10-15 13:28:44,2025-10-15 13:28:44,2025-09-08 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Followup,,,,,,,,,,,,,,,
12906130,Cæsar Cafe og Pizzabar,https://www.xn--csarcafe-j0a.no,xn--csarcafe-j0a.no,"Kjede med flere steder. Åpner ny bar i løpet av høsten. Bemanning: opptil ca. 40 ansatte i høysesong, ca. 8–10 i lavsesong. Fokusområder: onboarding, forberedelse og struktur for personal.",https://www.xn--csarcafe-j0a.no/wp-content/uploads/2019/05/Logo-Cæsar-hvit-tekst1-e1559244650620.png,40,2025-10-15 13:28:28,2024-02-27 09:58:42,2025-10-24 00:02:30,,email,2025-10-15 13:28:28,2025-10-15 13:28:28,2025-08-29 11:30:00,facebook,https://www.facebook.com/profile.php?id=100043691816811,profile.php?id=100043691816811,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100043691816811,Sætrealleen 7,3475,SÆTRE,VIKEN,,,,,,,,,,,,,,,,,,,,,,,,32 79 33 00,,,,32 79 33 00,"import_2024-02-27_09:50:00, Followup, Proposal made",,976470052,30,Mike Latch,,,,,,,Demo Completed,,,,Oliver Latch
14423903,Namsentunet,https://namsentunet.no,namsentunet.no,,https://logo.salesflare.com/af26b3601669c20698d460075e773f99--9a295ff37894c706fd7cbc0132987dbe,,2025-10-15 13:28:10,2025-09-08 09:17:54,2025-11-28 15:25:37,,email,2025-10-15 13:28:10,2025-10-15 13:28:10,2025-09-08 08:00:00,twitter,https://twitter.com/namsentunet,namsentunet,,,,,,,,,,,,,,https://twitter.com/namsentunet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+47 74 33 00 00,,,,+47 74 33 00 00,"Followup, Proposal made",,996900037,20,Anne Oline Moe,,,,995,,,Demo Completed,,"Anmeldelser og Tilbakemeldinger

Booking.com-score: 8.3 (“Very Good”) basert på 766 anmeldelser 
Booking.com
.

Booking.com sitater: “Amazing place. Comfortable, clean and beautiful. Dinner was delicious… Loved to hear the sound of the river from the room.” 
Booking.com

Tripadvisor/Booking tilbakemeldinger:

“Very nice stay on nice location next to the river. Friendly staff. Great dinner with fresh salmon.” 
Booking.com

“Absolutely beautiful location next to a river… staff throughout were lovely.” 
Booking.com

Hotels.com: Moderne, komfortable hytter, god mat og service. Noen nevner støy fra tog/vei og varierende Wi‑Fi/dusj 
hotels
.

Sportquest Holidays: “Average customer satisfaction score 90–91 %…” Gode opplevelser med fisking, overnatting og personale 
Sportquest Holidays
.

Oppsummert inntrykk: Stedet omtales som vakkert, koselig, med god mat og service. Hovedutfordringer er støy fra tog/vei og enkelte praktiske detaljer (Wi‑Fi, dusj).",8.3,
12825297,Lars Hunnes,,,,https://logo.salesflare.com/b39c12097fcdc30aa8ee3f567a4b72f6--9d7a57f078f713064e0f21404abd35aa,,2025-10-15 13:27:39,2024-02-01 15:23:39,2025-11-28 15:11:46,,email,2025-10-15 13:27:39,2025-10-15 13:27:39,2025-08-28 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Followup,,,,,,,,,,,,,,,
14554717,Hoel Gård Pluss As,https://hoel-gaard.no/,hoel-gaard.no,"Hoel Gård, kjent som «Herregården ved Mjøsa», er et gårdshotell og herregård på Nes-halvøya i Ringsaker. Stedet kombinerer historiske bygninger og landlig atmosfære med aktiv gårdsdrift. Hotellet tilbyr overnatting, kurs- og konferansefasiliteter samt selskaper og bryllup. Kjøkkenet vektlegger sesongbaserte råvarer, ofte fra egen produksjon eller nærområdet, og konseptet er bygget rundt visjonen «landlig luksus». Gjestene fremhever atmosfære, matopplevelser og personlig service som styrker. Noen tilbakemeldinger peker på rom uten utsikt mot vannet og varierende servicenivå. Hoel Gård er medlem av De Historiske Hotel og Spisesteder og har en tydelig posisjon som et eksklusivt, naturnært alternativ til vanlige hoteller i regionen.",https://logo.salesflare.com/7d33864410309a3d82bb7c4ec0a29a4d--3c6e542e91a1eaaebad6bd2d281e3967,,2025-10-15 13:26:58,2025-09-24 09:29:43,2025-11-28 15:26:43,,email,2025-10-15 13:26:58,2025-10-15 13:26:58,2025-10-07 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,madeleine@hoel-gaard.no,madeleine@hoel-gaard.no,+47 46 41 61 44,,,,+47 46 41 61 44,"Calendly, Followup, Expandic",,,,,,,,,,,,1. Manuell opplæring,"Gjestene fremhever atmosfære, omgivelser, frokost, middag og service som sterke sider. Mange beskriver hotellets historie og karakter som sjarmgivende. Noen kommentarer peker på at enkelte rom ikke har utsikt mot vannet, eller at servicenivå for enkelte aspekt kan forbedres.",8.8,
14575727,Zero Five AS/Foodfolk,,,,https://logo.salesflare.com/e497f03cf3e0beff866bc5dc965ed7d8--77b73f0f42eb8cd11dbe55405465c1f0,,2025-10-10 07:00:00,2025-09-25 12:06:46,2025-11-28 15:26:53,,meeting-live,2025-10-10 07:00:00,2025-09-25 12:07:31,2025-10-10 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maria.jensen@no.mcd.com,maria.jensen@no.mcd.com,+47 47 66 76 33,,,,+47 47 66 76 33,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
12906256,Hønefoss Hotelldrift As,,,,https://logo.salesflare.com/59dcf79a9c0b29a5df3914aae0e8fed4--0a8b7985bf238ea3d54b4ae2dfe31b09,,2025-10-08 10:00:00,2024-02-27 09:59:28,2025-11-28 15:12:28,,meeting-live,2025-10-08 10:00:00,2025-10-07 10:58:23,2025-10-08 10:00:00,,,,,,,,,,,,,,,,,,,Kongens gate 3,3510,HØNEFOSS,VIKEN,,,,,,,,,,,,,,,,,,,,,,kare.gronli@scandichotels.com,kare.gronli@scandichotels.com,+47 90 85 20 28,,,,+47 90 85 20 28,"Calendly, import_2024-02-27_09:50:00, Expandic",,920034748,32,Kåre Grønli,,,,,,,,1. Manuell opplæring,,,
14387150,Arctic Sea Hotel & Apartments As,,,,https://logo.salesflare.com/1c06a49743fa6887175c7db7f0f7fb49--c44a3457e05bfa7dc3d5e7fce6a709db,,2025-10-08 08:50:06,2025-08-22 11:08:38,2025-11-28 15:25:18,,email,2025-10-08 08:50:06,2025-10-08 08:50:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anders@arcticseahotel.no,anders@arcticseahotel.no,+47 90 86 86 15,,,,+47 90 86 86 15,"Calendly, Expandic",,,,,,,,,,,,2. Flere forskjellige systemer,,,
12826085,Strøm Mat & Bar,http://matogbar.no,matogbar.no,"Strøm mat & bar er en trendy restaurant og matbar som er et alternativ uansett tidspunkt på dagen. Restauranten er solrikt lokalisert rett ved Hjellevannet der vi serverer småretter, snacks, hovedretter og desserter akkompagnert av et rikholdig drikke- og barkart. Vi har fokus på den gode opplevelsen i en løs og ledig atmosfære.",https://logo.salesflare.com/9edd6d66e390613a722771efff2f8642--f75f1f169a1d61a5d4e25cfb2b2ab407,20,2025-10-07 20:44:01,2024-02-01 18:58:54,2025-11-28 15:11:46,,email,2025-10-07 20:44:01,2025-10-07 20:44:01,2025-08-18 08:00:00,linkedin,https://www.linkedin.com/company/str%C3%B8m-mat-&-bar,str%C3%B8m-mat-&-bar,,,,,,,,,,,,,https://www.linkedin.com/company/str%C3%B8m-mat-&-bar,,,Nedre Hjellegate 11,3724,Skien,Telemark,Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,kunde,,,,,,,,,,,,,,,
14523359,Dette er en test,,,Dette er en test,https://logo.salesflare.com/d730c567c8b0ac1630658e62ec5e75f7--ec5d59a32b064715d1300526078911f2,,2025-10-07 11:30:00,2025-09-15 11:07:39,2025-11-28 15:26:27,,meeting-live,2025-10-07 11:30:00,2025-09-23 11:35:02,2025-10-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tobias@expandic.org,tobias@expandic.org,+47 40 48 22 72,,,,+47 40 48 22 72,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
14523452,Bark AS,,,,https://logo.salesflare.com/b03a98184d34d553bcce27eea4c93894--6c88376a486a4798f4e32e5c6a6504ed,,2025-10-01 10:00:00,2025-09-15 13:06:36,2025-11-28 15:26:27,,meeting-live,2025-10-01 10:00:00,2025-09-29 20:50:03,2025-10-01 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post@bark.as,post@bark.as,+47 40 55 55 50,,,,+47 40 55 55 50,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
14554859,Bakeriet Frugård As,,,,https://logo.salesflare.com/3af58ac2d0a4ab5fbc474cad8641bfb5--59fd1893904832f93d7c67cb1ba1de13,,2025-09-30 07:00:00,2025-09-24 12:15:16,2025-11-28 15:26:43,,meeting-live,2025-09-30 07:00:00,,2025-09-30 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andreakanne@icloud.com,andreakanne@icloud.com,+47 95 72 57 19,,,,+47 95 72 57 19,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
14425158,kaffebrenneriet AS,,,,https://logo.salesflare.com/dc2d08a55b6d21366639b55893fce561--aa774c304aa60f8fcb1aef87e80a1280,,2025-09-24 10:45:00,2025-09-09 13:16:08,2025-11-28 15:25:38,,meeting-live,2025-09-24 10:45:00,2025-09-23 13:09:40,2025-09-24 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,henriette.g@kaffebrenneriet.no,henriette.g@kaffebrenneriet.no,+47 41 37 74 91,,,,+47 41 37 74 91,"Calendly, Expandic",,,,,,,,,,,,7. Lav dokumentasjon på kritiske rutiner,,,
14540969,Celsius Drift As,,,,https://logo.salesflare.com/136d4d85dc290655c4865e7ab052b50c--93404984d37573b9a05f13c8fa191f52,,2025-09-23 07:45:00,2025-09-17 10:35:32,2025-11-28 15:26:36,,meeting-live,2025-09-23 07:45:00,,2025-09-23 07:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post@caffecelsius.no,post@caffecelsius.no,+47 22 42 45 39,,,,+47 22 42 45 39,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
14530056,4 Goblets As,,,,https://logo.salesflare.com/cf3812e981660ab299e70c5c13130771--ce32d6f4cee37062e7737a4361feadb3,,2025-09-22 07:00:00,2025-09-16 08:31:01,2025-11-28 15:26:30,,meeting-live,2025-09-22 07:00:00,,2025-09-22 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julie.andreassen@no.mcd.com,julie.andreassen@no.mcd.com,+47 90 19 27 18,,,,+47 90 19 27 18,"Calendly, Expandic",,,,,,,,,,,,1. Manuell opplæring,,,
14541130,Holy Cow Galleriet As,,,,https://logo.salesflare.com/fefc3722ab0a2b9bd8257066ad4c15f6--e23cf1b3a6b10a13cbed3373a34ae75d,,2025-09-19 07:00:00,2025-09-17 12:11:20,2025-11-28 15:26:36,,meeting-live,2025-09-19 07:00:00,,2025-09-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kunt@holycow.no,kunt@holycow.no,+47 90 65 55 87,,,,+47 90 65 55 87,"Calendly, Expandic",,,,,,,,,,,,2. Flere forskjellige systemer,,,
14385567,Cue Oslo,https://www.cueoslo.no,cueoslo.no,"Cue Oslo er en pulsende kombinasjon av biljardhall, cocktailbar, pizzeria og musikkscene, lokalisert på Grünerløkka. Med 22–36 biljardbord, en 40 meter lang flamingosofa, samt en neon-estetikk inspirert av 60‑ og 70‑tallet, tilbyr Cue en unik kveldsopplevelse i Oslo – både for avslapping og arrangementer. Målgruppen er unge voksne og grupper som søker sosialt samvær i urbane omgivelser. Et særegent trekk ved Cue er kombinasjonen av spill, mat, drikke og atmosfære i ett lokalt uttrykk.",https://logo.salesflare.com/ba29aa2a307cc070154f29c21541aa29--fd3bfebbda580be3699ad7a67e2a4309,50,2025-09-18 10:00:00,2025-08-21 12:34:35,2025-11-28 15:25:17,,meeting-live,2025-09-18 10:00:00,2025-09-11 13:02:38,2025-09-18 10:00:00,linkedin,https://www.linkedin.com/company/cue-oslo,cue-oslo,facebook,https://www.facebook.com/cueoslo,cueoslo,,,,,,,,,,https://www.linkedin.com/company/cue-oslo,,https://www.facebook.com/cueoslo,Thorvald Meyers gate 11,555,oslo,oslo,norge,,,,,,,,,,,,,,,,,,,,,henrik@cueoslo.no,henrik@cueoslo.no,+47 96 81 53 89,,,,+47 96 81 53 89,"Calendly, Expandic",,924705272,,Henrik,Raffinade As,,,,,,Closed - Won,"1. Manuell opplæring
2. Flere forskjellige systemer",,,Henrik Alexander Olsson
14423870,Sogndal Hotell Drift AS,,,,https://logo.salesflare.com/4d9ea89d841500ea9ce27334511c44e2--8be77c7148e6d9456c0255fbe0873253,,2025-09-17 11:30:00,2025-09-08 08:46:37,2025-11-28 15:25:37,,meeting-live,2025-09-17 11:30:00,,2025-09-17 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raimonds.goljbeckis@strawberry.no,raimonds.goljbeckis@strawberry.no,+47 57 62 77 00,,,,+47 57 62 77 00,"Calendly, Expandic",,,,,,,,,,,,"1. Manuell opplæring
9. Manglende system for drift, regler og policies",,,
14424058,Mortens Kro AS,,,,https://logo.salesflare.com/e93327231433d8bbf5bedec32fa36b80--4c08830356b49ea002ee92dc9f893ab5,,2025-09-17 08:30:00,2025-09-08 11:23:33,2025-11-28 15:25:37,,meeting-live,2025-09-17 08:30:00,2025-09-16 09:13:09,2025-09-17 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,henriette@mortenskro.no,henriette@mortenskro.no,+47 92 22 23 17,,,,+47 92 22 23 17,"Calendly, Expandic",,,,,,,,,,,,2. Flere forskjellige systemer,,,
14424202,Egon AS,,,,https://logo.salesflare.com/511bcb93e3b7944989dbc74398b806b3--21a811c63a28ddd992ed2fa24dd7eb9a,,2025-09-16 12:15:00,2025-09-08 12:34:35,2025-11-28 15:25:37,,meeting-live,2025-09-16 12:15:00,,2025-09-16 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magx5270@gmail.com,magx5270@gmail.com,+47 73 51 79 75,,,,+47 73 51 79 75,"Calendly, Expandic",,,,,,,,,,,,"2. Flere forskjellige systemer
9. Manglende system for drift, regler og policies",,,
14398654,Spåtind Fjellhotell,https://www.spatind.no/,spatind.no,"Spåtind Fjellhotell er et høyfjellshotell beliggende i Synnfjell, Nord‑Torpa, Innlandet, en destinasjon som kombinerer naturopplevelser med overnatting, restaurant, fritids‑ og aktivitetsfasiliteter. Tilbyr hotellrom, leiligheter, hytter og også sovesal, med fasiliteter som badstue, varme bad/kilder, ski‑tilgang, turmuligheter. Målgruppen er natur‑ og friluftsinteresserte, familier, helgegjester og folk som søker avkobling i fjellområdet. Virksomheten er relativt liten med 20–30 ansatte, og har utfordringer med lønnsomhet de siste årene, men jobber aktivt mot stabilisering, gjenoppbygging og utvikling av tilbud og konsepter.",https://logo.salesflare.com/d6a6ca3b4de080acdb1d04dce19dd777--a28a52e372d55a5b0c8ae4726adc412e,30,2025-09-15 07:10:18,2025-09-01 08:34:58,2025-11-28 15:25:24,,message,2025-09-15 07:10:18,,,,,,,,,,,,,,,,,,,,,Synnfjellvegen 1879,2880,Nord‑Torpa,,Norway,,,,,,,,,,,,,,,,,,,,,post@spatind.no,post@spatind.no,+47 61 11 11 24,,,,+47 61 11 11 24,,NewCo,,,,Spåtind Drift AS: 05.11.2020 (registrert)  vainu.io  Spåtind Fjellstue AS: 27.10.2020  vainu.io  Hotellet “først åpnet” i 1965 som “Spåtind Fjellstue” i tidligere eierstruktur.,,,,,,Demo Completed,,"Hovedinntrykk fra anmeldelser:

Positivt:

Utsikt, natur og beliggenhet får mye skryt. Mange gjester setter pris på området, naturen og fjellopplevelsene. 
Booking.com
+2
Planet of Hotels
+2

Hyggelig og imøtekommende personale. 
Booking.com
+2
Risskov Bilferie
+2

God mat / måltider som overrasker positivt for mange gjester. 
Booking.com
+2
expedia
+2

Varierende pris‑kvalitet opplevelse; mange mener hotellet gir god verdi for pengene. 
Booking.com
+2
Planet of Hotels
+2

Utfordringer:

Standard og tilstand på enkelte rom / deler av hotellet beskrives som “litt slitt”, og behov for oppussing nevnes. 
Booking.com
+2
Planet of Hotels
+2

Noen kommentarer om at det mangler “det lille ekstra” i fasiliteter eller opplevelse – altså at forventningene til komfort og luksus ikke alltid innfris. 
no.tripadvisor.com

Økonomisk ubalanse, med høye kostnader og underskudd ifølge regnskapene. 
vainu.io
+1",8.6,Kim Øverland
